scientific_name,quality.indic,FID,subsample_count,specimen_number,subsample_weight,remaining_weight,weight,cruise,ship,haul,collection,latitude,longitude,itis_tsn,sex,is_random_sample,standard_length,fork_length,total_length,mantle_length,start_latitude,start_longitude,stop_latitude,stop_longitude,equilibrium_time,haulback_time,surface_temp,surface_temp_method,ship_spd_through_water,presence_only,beginTransect,endTransect,quality.indic2
Sardinops sagax,0.663,1192,50,52,8.786,54.76,0.228,200307,FR,41,2043,46.0355,-124.3881,161729,female,N,251,,,,46.0355,-124.3881,45.9956,-124.3933,2003-07-22T17:44:00Z,2003-07-22T18:14:00Z,15.7,TSG,3.7,N,"-124.3881,46.0355","-124.3933,45.9956",-8.123
Sardinops sagax,0.663,1193,50,53,8.786,54.76,0.224,200307,FR,41,2043,46.0355,-124.3881,161729,female,N,258,,,,46.0355,-124.3881,45.9956,-124.3933,2003-07-22T17:44:00Z,2003-07-22T18:14:00Z,15.7,TSG,3.7,N,"-124.3881,46.0355","-124.3933,45.9956",-8.123
Sardinops sagax,1.157,1245,50,51,8.099,45.4,0.185,200307,FR,43,2045,46.4376,-124.4713,161729,female,N,241,,,,46.4376,-124.4713,46.3976,-124.4591,2003-07-23T13:34:00Z,2003-07-23T14:04:00Z,16.4,TSG,3.4,N,"-124.4713,46.4376","-124.4591,46.3976",-6.942
Sardinops sagax,1.157,1246,50,52,8.099,45.4,0.19,200307,FR,43,2045,46.4376,-124.4713,161729,female,N,235,,,,46.4376,-124.4713,46.3976,-124.4591,2003-07-23T13:34:00Z,2003-07-23T14:04:00Z,16.4,TSG,3.4,N,"-124.4713,46.4376","-124.4591,46.3976",-6.942
Sardinops sagax,1.157,1247,50,53,8.099,45.4,0.135,200307,FR,43,2045,46.4376,-124.4713,161729,female,N,215,,,,46.4376,-124.4713,46.3976,-124.4591,2003-07-23T13:34:00Z,2003-07-23T14:04:00Z,16.4,TSG,3.4,N,"-124.4713,46.4376","-124.4591,46.3976",-6.942
Sardinops sagax,1.157,1248,50,54,8.099,45.4,0.132,200307,FR,43,2045,46.4376,-124.4713,161729,female,N,207,,,,46.4376,-124.4713,46.3976,-124.4591,2003-07-23T13:34:00Z,2003-07-23T14:04:00Z,16.4,TSG,3.4,N,"-124.4713,46.4376","-124.4591,46.3976",-6.942
Sardinops sagax,1.157,1249,50,55,8.099,45.4,0.195,200307,FR,43,2045,46.4376,-124.4713,161729,female,N,241,,,,46.4376,-124.4713,46.3976,-124.4591,2003-07-23T13:34:00Z,2003-07-23T14:04:00Z,16.4,TSG,3.4,N,"-124.4713,46.4376","-124.4591,46.3976",-6.942
Sardinops sagax,1.157,1250,50,56,8.099,45.4,0.157,200307,FR,43,2045,46.4376,-124.4713,161729,female,N,218,,,,46.4376,-124.4713,46.3976,-124.4591,2003-07-23T13:34:00Z,2003-07-23T14:04:00Z,16.4,TSG,3.4,N,"-124.4713,46.4376","-124.4591,46.3976",-6.942
Sardinops sagax,1.157,1251,50,57,8.099,45.4,0.128,200307,FR,43,2045,46.4376,-124.4713,161729,female,N,200,,,,46.4376,-124.4713,46.3976,-124.4591,2003-07-23T13:34:00Z,2003-07-23T14:04:00Z,16.4,TSG,3.4,N,"-124.4713,46.4376","-124.4591,46.3976",-6.942
Sardinops sagax,1.157,1252,50,58,8.099,45.4,0.035,200307,FR,43,2045,46.4376,-124.4713,161729,female,N,141,,,,46.4376,-124.4713,46.3976,-124.4591,2003-07-23T13:34:00Z,2003-07-23T14:04:00Z,16.4,TSG,3.4,N,"-124.4713,46.4376","-124.4591,46.3976",-6.942
Sardinops sagax,2.154,1373,50,51,8.478,2550,0.177,200307,FR,47,2049,46.7571,-124.6145,161729,female,N,236,,,,46.7571,-124.6145,46.7205,-124.606,2003-07-24T11:58:00Z,2003-07-24T12:28:00Z,15,TSG,3.3,N,"-124.6145,46.7571","-124.606,46.7205",-6.324
Sardinops sagax,2.154,1374,50,52,8.478,2550,0.116,200307,FR,47,2049,46.7571,-124.6145,161729,female,N,202,,,,46.7571,-124.6145,46.7205,-124.606,2003-07-24T11:58:00Z,2003-07-24T12:28:00Z,15,TSG,3.3,N,"-124.6145,46.7571","-124.606,46.7205",-6.324
Sardinops sagax,2.154,1375,50,53,8.478,2550,0.185,200307,FR,47,2049,46.7571,-124.6145,161729,female,N,243,,,,46.7571,-124.6145,46.7205,-124.606,2003-07-24T11:58:00Z,2003-07-24T12:28:00Z,15,TSG,3.3,N,"-124.6145,46.7571","-124.606,46.7205",-6.324
Sardinops sagax,2.154,1376,50,54,8.478,2550,0.197,200307,FR,47,2049,46.7571,-124.6145,161729,female,N,240,,,,46.7571,-124.6145,46.7205,-124.606,2003-07-24T11:58:00Z,2003-07-24T12:28:00Z,15,TSG,3.3,N,"-124.6145,46.7571","-124.606,46.7205",-6.324
Sardinops sagax,2.154,1377,50,55,8.478,2550,0.192,200307,FR,47,2049,46.7571,-124.6145,161729,female,N,253,,,,46.7571,-124.6145,46.7205,-124.606,2003-07-24T11:58:00Z,2003-07-24T12:28:00Z,15,TSG,3.3,N,"-124.6145,46.7571","-124.606,46.7205",-6.324
Sardinops sagax,2.154,1378,50,56,8.478,2550,0.212,200307,FR,47,2049,46.7571,-124.6145,161729,female,N,238,,,,46.7571,-124.6145,46.7205,-124.606,2003-07-24T11:58:00Z,2003-07-24T12:28:00Z,15,TSG,3.3,N,"-124.6145,46.7571","-124.606,46.7205",-6.324
Sardinops sagax,2.154,1379,50,57,8.478,2550,0.157,200307,FR,47,2049,46.7571,-124.6145,161729,female,N,212,,,,46.7571,-124.6145,46.7205,-124.606,2003-07-24T11:58:00Z,2003-07-24T12:28:00Z,15,TSG,3.3,N,"-124.6145,46.7571","-124.606,46.7205",-6.324
Sardinops sagax,2.154,1380,50,58,8.478,2550,0.191,200307,FR,47,2049,46.7571,-124.6145,161729,female,N,231,,,,46.7571,-124.6145,46.7205,-124.606,2003-07-24T11:58:00Z,2003-07-24T12:28:00Z,15,TSG,3.3,N,"-124.6145,46.7571","-124.606,46.7205",-6.324
Sardinops sagax,2.154,1381,50,59,8.478,2550,0.121,200307,FR,47,2049,46.7571,-124.6145,161729,female,N,205,,,,46.7571,-124.6145,46.7205,-124.606,2003-07-24T11:58:00Z,2003-07-24T12:28:00Z,15,TSG,3.3,N,"-124.6145,46.7571","-124.606,46.7205",-6.324
Sardinops sagax,2.154,1382,50,60,8.478,2550,0.188,200307,FR,47,2049,46.7571,-124.6145,161729,female,N,243,,,,46.7571,-124.6145,46.7205,-124.606,2003-07-24T11:58:00Z,2003-07-24T12:28:00Z,15,TSG,3.3,N,"-124.6145,46.7571","-124.606,46.7205",-6.324
Sardinops sagax,2.154,1383,50,61,8.478,2550,0.192,200307,FR,47,2049,46.7571,-124.6145,161729,female,N,246,,,,46.7571,-124.6145,46.7205,-124.606,2003-07-24T11:58:00Z,2003-07-24T12:28:00Z,15,TSG,3.3,N,"-124.6145,46.7571","-124.606,46.7205",-6.324
Sardinops sagax,2.154,1384,50,62,8.478,2550,0.226,200307,FR,47,2049,46.7571,-124.6145,161729,female,N,243,,,,46.7571,-124.6145,46.7205,-124.606,2003-07-24T11:58:00Z,2003-07-24T12:28:00Z,15,TSG,3.3,N,"-124.6145,46.7571","-124.606,46.7205",-6.324
Sardinops sagax,0.24,1435,50,51,10.384,58.9,0.049,200307,FR,48,2050,46.635,-124.5843,161729,male,N,155,,,,46.635,-124.5843,46.5958,-124.5643,2003-07-25T14:14:00Z,2003-07-25T14:44:00Z,15.5,TSG,3.6,N,"-124.5843,46.635","-124.5643,46.5958",-10.144
Sardinops sagax,0.24,1436,50,52,10.384,58.9,0.038,200307,FR,48,2050,46.635,-124.5843,161729,female,N,145,,,,46.635,-124.5843,46.5958,-124.5643,2003-07-25T14:14:00Z,2003-07-25T14:44:00Z,15.5,TSG,3.6,N,"-124.5843,46.635","-124.5643,46.5958",-10.144
Sardinops sagax,0.24,1437,50,53,10.384,58.9,0.043,200307,FR,48,2050,46.635,-124.5843,161729,male,N,149,,,,46.635,-124.5843,46.5958,-124.5643,2003-07-25T14:14:00Z,2003-07-25T14:44:00Z,15.5,TSG,3.6,N,"-124.5843,46.635","-124.5643,46.5958",-10.144
Sardinops sagax,0.24,1438,50,54,10.384,58.9,0.05,200307,FR,48,2050,46.635,-124.5843,161729,female,N,157,,,,46.635,-124.5843,46.5958,-124.5643,2003-07-25T14:14:00Z,2003-07-25T14:44:00Z,15.5,TSG,3.6,N,"-124.5843,46.635","-124.5643,46.5958",-10.144
Sardinops sagax,0.24,1439,50,55,10.384,58.9,0.06,200307,FR,48,2050,46.635,-124.5843,161729,female,N,164,,,,46.635,-124.5843,46.5958,-124.5643,2003-07-25T14:14:00Z,2003-07-25T14:44:00Z,15.5,TSG,3.6,N,"-124.5843,46.635","-124.5643,46.5958",-10.144
Sardinops sagax,0.046,1540,50,51,0.514,0.49,0.006,200403,FR,22,2072,44.9998,-125.1795,161729,unknown,N,87,,,,44.9998,-125.1795,45.0031,-125.1276,2004-03-09T10:17:00Z,2004-03-09T10:47:00Z,10.3,bucket,3.3,N,"-125.1795,44.9998","-125.1276,45.0031",-0.468
Sardinops sagax,0.046,1541,50,52,0.514,0.49,0.007,200403,FR,22,2072,44.9998,-125.1795,161729,unknown,N,89,,,,44.9998,-125.1795,45.0031,-125.1276,2004-03-09T10:17:00Z,2004-03-09T10:47:00Z,10.3,bucket,3.3,N,"-125.1795,44.9998","-125.1276,45.0031",-0.468
Sardinops sagax,0.046,1542,50,53,0.514,0.49,0.005,200403,FR,22,2072,44.9998,-125.1795,161729,unknown,N,83,,,,44.9998,-125.1795,45.0031,-125.1276,2004-03-09T10:17:00Z,2004-03-09T10:47:00Z,10.3,bucket,3.3,N,"-125.1795,44.9998","-125.1276,45.0031",-0.468
Sardinops sagax,0.046,1543,50,54,0.514,0.49,0.006,200403,FR,22,2072,44.9998,-125.1795,161729,unknown,N,87,,,,44.9998,-125.1795,45.0031,-125.1276,2004-03-09T10:17:00Z,2004-03-09T10:47:00Z,10.3,bucket,3.3,N,"-125.1795,44.9998","-125.1276,45.0031",-0.468
Sardinops sagax,0.046,1544,50,55,0.514,0.49,0.005,200403,FR,22,2072,44.9998,-125.1795,161729,unknown,N,86,,,,44.9998,-125.1795,45.0031,-125.1276,2004-03-09T10:17:00Z,2004-03-09T10:47:00Z,10.3,bucket,3.3,N,"-125.1795,44.9998","-125.1276,45.0031",-0.468
Sardinops sagax,0.046,1545,50,56,0.514,0.49,0.006,200403,FR,22,2072,44.9998,-125.1795,161729,unknown,N,85,,,,44.9998,-125.1795,45.0031,-125.1276,2004-03-09T10:17:00Z,2004-03-09T10:47:00Z,10.3,bucket,3.3,N,"-125.1795,44.9998","-125.1276,45.0031",-0.468
Sardinops sagax,0.046,1546,50,57,0.514,0.49,0.005,200403,FR,22,2072,44.9998,-125.1795,161729,unknown,N,84,,,,44.9998,-125.1795,45.0031,-125.1276,2004-03-09T10:17:00Z,2004-03-09T10:47:00Z,10.3,bucket,3.3,N,"-125.1795,44.9998","-125.1276,45.0031",-0.468
Sardinops sagax,0.046,1547,50,58,0.514,0.49,0.006,200403,FR,22,2072,44.9998,-125.1795,161729,unknown,N,90,,,,44.9998,-125.1795,45.0031,-125.1276,2004-03-09T10:17:00Z,2004-03-09T10:47:00Z,10.3,bucket,3.3,N,"-125.1795,44.9998","-125.1276,45.0031",-0.468
Sardinops sagax,0.305,1617,50,51,0.747,3.162,0.041,200403,FR,50,2100,43.9973,-124.5303,161729,male,N,155,,,,43.9973,-124.5303,44.0326,-124.5321,2004-03-16T18:37:00Z,2004-03-16T19:07:00Z,10.7,bucket,3.6,N,"-124.5303,43.9973","-124.5321,44.0326",-0.442
Sardinops sagax,0.305,1618,50,52,0.747,3.162,0.026,200403,FR,50,2100,43.9973,-124.5303,161729,female,N,130,,,,43.9973,-124.5303,44.0326,-124.5321,2004-03-16T18:37:00Z,2004-03-16T19:07:00Z,10.7,bucket,3.6,N,"-124.5303,43.9973","-124.5321,44.0326",-0.442
Sardinops sagax,0.305,1619,50,53,0.747,3.162,0.026,200403,FR,50,2100,43.9973,-124.5303,161729,female,N,131,,,,43.9973,-124.5303,44.0326,-124.5321,2004-03-16T18:37:00Z,2004-03-16T19:07:00Z,10.7,bucket,3.6,N,"-124.5303,43.9973","-124.5321,44.0326",-0.442
Sardinops sagax,0.305,1620,50,54,0.747,3.162,0.026,200403,FR,50,2100,43.9973,-124.5303,161729,male,N,127,,,,43.9973,-124.5303,44.0326,-124.5321,2004-03-16T18:37:00Z,2004-03-16T19:07:00Z,10.7,bucket,3.6,N,"-124.5303,43.9973","-124.5321,44.0326",-0.442
Sardinops sagax,0.305,1621,50,55,0.747,3.162,0.022,200403,FR,50,2100,43.9973,-124.5303,161729,female,N,127,,,,43.9973,-124.5303,44.0326,-124.5321,2004-03-16T18:37:00Z,2004-03-16T19:07:00Z,10.7,bucket,3.6,N,"-124.5303,43.9973","-124.5321,44.0326",-0.442
Sardinops sagax,0.305,1622,50,56,0.747,3.162,0.033,200403,FR,50,2100,43.9973,-124.5303,161729,male,N,137,,,,43.9973,-124.5303,44.0326,-124.5321,2004-03-16T18:37:00Z,2004-03-16T19:07:00Z,10.7,bucket,3.6,N,"-124.5303,43.9973","-124.5321,44.0326",-0.442
Sardinops sagax,0.305,1623,50,57,0.747,3.162,0.022,200403,FR,50,2100,43.9973,-124.5303,161729,unknown,N,124,,,,43.9973,-124.5303,44.0326,-124.5321,2004-03-16T18:37:00Z,2004-03-16T19:07:00Z,10.7,bucket,3.6,N,"-124.5303,43.9973","-124.5321,44.0326",-0.442
Sardinops sagax,0.305,1624,50,58,0.747,3.162,0.022,200403,FR,50,2100,43.9973,-124.5303,161729,unknown,N,127,,,,43.9973,-124.5303,44.0326,-124.5321,2004-03-16T18:37:00Z,2004-03-16T19:07:00Z,10.7,bucket,3.6,N,"-124.5303,43.9973","-124.5321,44.0326",-0.442
Sardinops sagax,0.305,1625,50,59,0.747,3.162,0.021,200403,FR,50,2100,43.9973,-124.5303,161729,unknown,N,127,,,,43.9973,-124.5303,44.0326,-124.5321,2004-03-16T18:37:00Z,2004-03-16T19:07:00Z,10.7,bucket,3.6,N,"-124.5303,43.9973","-124.5321,44.0326",-0.442
Sardinops sagax,0.305,1626,50,60,0.747,3.162,0.023,200403,FR,50,2100,43.9973,-124.5303,161729,female,N,125,,,,43.9973,-124.5303,44.0326,-124.5321,2004-03-16T18:37:00Z,2004-03-16T19:07:00Z,10.7,bucket,3.6,N,"-124.5303,43.9973","-124.5321,44.0326",-0.442
Sardinops sagax,0.305,1627,50,61,0.747,3.162,0.022,200403,FR,50,2100,43.9973,-124.5303,161729,female,N,124,,,,43.9973,-124.5303,44.0326,-124.5321,2004-03-16T18:37:00Z,2004-03-16T19:07:00Z,10.7,bucket,3.6,N,"-124.5303,43.9973","-124.5321,44.0326",-0.442
Sardinops sagax,0.305,1628,50,62,0.747,3.162,0.021,200403,FR,50,2100,43.9973,-124.5303,161729,unknown,N,124,,,,43.9973,-124.5303,44.0326,-124.5321,2004-03-16T18:37:00Z,2004-03-16T19:07:00Z,10.7,bucket,3.6,N,"-124.5303,43.9973","-124.5321,44.0326",-0.442
Sardinops sagax,0.396,1901,50,51,8.046,263.2,0.076,200404,FR,11,2121,35.526,-123.0463,161729,male,N,188,,,,35.526,-123.0463,35.5133,-122.9693,2004-04-25T13:50:00Z,2004-04-25T14:50:00Z,13.8,bucket,3.6,N,"-123.0463,35.526","-122.9693,35.5133",-7.65
Sardinops sagax,0.396,1902,50,52,8.046,263.2,0.075,200404,FR,11,2121,35.526,-123.0463,161729,male,N,188,,,,35.526,-123.0463,35.5133,-122.9693,2004-04-25T13:50:00Z,2004-04-25T14:50:00Z,13.8,bucket,3.6,N,"-123.0463,35.526","-122.9693,35.5133",-7.65
Sardinops sagax,0.396,1903,50,53,8.046,263.2,0.099,200404,FR,11,2121,35.526,-123.0463,161729,female,N,207,,,,35.526,-123.0463,35.5133,-122.9693,2004-04-25T13:50:00Z,2004-04-25T14:50:00Z,13.8,bucket,3.6,N,"-123.0463,35.526","-122.9693,35.5133",-7.65
Sardinops sagax,0.396,1904,50,54,8.046,263.2,0.065,200404,FR,11,2121,35.526,-123.0463,161729,female,N,183,,,,35.526,-123.0463,35.5133,-122.9693,2004-04-25T13:50:00Z,2004-04-25T14:50:00Z,13.8,bucket,3.6,N,"-123.0463,35.526","-122.9693,35.5133",-7.65
Sardinops sagax,0.396,1905,50,55,8.046,263.2,0.081,200404,FR,11,2121,35.526,-123.0463,161729,female,N,185,,,,35.526,-123.0463,35.5133,-122.9693,2004-04-25T13:50:00Z,2004-04-25T14:50:00Z,13.8,bucket,3.6,N,"-123.0463,35.526","-122.9693,35.5133",-7.65
Sardinops sagax,2.712,2156,50,51,6.806,185.1,0.234,200404,FR,18,2128,36.0815,-123.5991,161729,female,N,253,,,,36.0815,-123.5991,36.0221,-123.5753,2004-04-27T11:49:00Z,2004-04-27T12:49:00Z,13.8,bucket,3.6,N,"-123.5991,36.0815","-123.5753,36.0221",-4.094
Sardinops sagax,2.712,2157,50,52,6.806,185.1,0.235,200404,FR,18,2128,36.0815,-123.5991,161729,female,N,258,,,,36.0815,-123.5991,36.0221,-123.5753,2004-04-27T11:49:00Z,2004-04-27T12:49:00Z,13.8,bucket,3.6,N,"-123.5991,36.0815","-123.5753,36.0221",-4.094
Sardinops sagax,2.712,2158,50,53,6.806,185.1,0.234,200404,FR,18,2128,36.0815,-123.5991,161729,female,N,255,,,,36.0815,-123.5991,36.0221,-123.5753,2004-04-27T11:49:00Z,2004-04-27T12:49:00Z,13.8,bucket,3.6,N,"-123.5991,36.0815","-123.5753,36.0221",-4.094
Sardinops sagax,2.712,2159,50,54,6.806,185.1,0.223,200404,FR,18,2128,36.0815,-123.5991,161729,female,N,244,,,,36.0815,-123.5991,36.0221,-123.5753,2004-04-27T11:49:00Z,2004-04-27T12:49:00Z,13.8,bucket,3.6,N,"-123.5991,36.0815","-123.5753,36.0221",-4.094
Sardinops sagax,2.712,2160,50,55,6.806,185.1,0.234,200404,FR,18,2128,36.0815,-123.5991,161729,female,N,247,,,,36.0815,-123.5991,36.0221,-123.5753,2004-04-27T11:49:00Z,2004-04-27T12:49:00Z,13.8,bucket,3.6,N,"-123.5991,36.0815","-123.5753,36.0221",-4.094
Sardinops sagax,2.712,2161,50,56,6.806,185.1,0.21,200404,FR,18,2128,36.0815,-123.5991,161729,female,N,246,,,,36.0815,-123.5991,36.0221,-123.5753,2004-04-27T11:49:00Z,2004-04-27T12:49:00Z,13.8,bucket,3.6,N,"-123.5991,36.0815","-123.5753,36.0221",-4.094
Sardinops sagax,2.712,2162,50,57,6.806,185.1,0.208,200404,FR,18,2128,36.0815,-123.5991,161729,female,N,247,,,,36.0815,-123.5991,36.0221,-123.5753,2004-04-27T11:49:00Z,2004-04-27T12:49:00Z,13.8,bucket,3.6,N,"-123.5991,36.0815","-123.5753,36.0221",-4.094
Sardinops sagax,2.712,2163,50,58,6.806,185.1,0.152,200404,FR,18,2128,36.0815,-123.5991,161729,female,N,225,,,,36.0815,-123.5991,36.0221,-123.5753,2004-04-27T11:49:00Z,2004-04-27T12:49:00Z,13.8,bucket,3.6,N,"-123.5991,36.0815","-123.5753,36.0221",-4.094
Sardinops sagax,2.712,2164,50,59,6.806,185.1,0.201,200404,FR,18,2128,36.0815,-123.5991,161729,female,N,245,,,,36.0815,-123.5991,36.0221,-123.5753,2004-04-27T11:49:00Z,2004-04-27T12:49:00Z,13.8,bucket,3.6,N,"-123.5991,36.0815","-123.5753,36.0221",-4.094
Sardinops sagax,2.712,2165,50,60,6.806,185.1,0.167,200404,FR,18,2128,36.0815,-123.5991,161729,female,N,223,,,,36.0815,-123.5991,36.0221,-123.5753,2004-04-27T11:49:00Z,2004-04-27T12:49:00Z,13.8,bucket,3.6,N,"-123.5991,36.0815","-123.5753,36.0221",-4.094
Sardinops sagax,2.712,2166,50,61,6.806,185.1,0.213,200404,FR,18,2128,36.0815,-123.5991,161729,female,N,242,,,,36.0815,-123.5991,36.0221,-123.5753,2004-04-27T11:49:00Z,2004-04-27T12:49:00Z,13.8,bucket,3.6,N,"-123.5991,36.0815","-123.5753,36.0221",-4.094
Sardinops sagax,2.712,2167,50,62,6.806,185.1,0.143,200404,FR,18,2128,36.0815,-123.5991,161729,female,N,200,,,,36.0815,-123.5991,36.0221,-123.5753,2004-04-27T11:49:00Z,2004-04-27T12:49:00Z,13.8,bucket,3.6,N,"-123.5991,36.0815","-123.5753,36.0221",-4.094
Sardinops sagax,2.712,2168,50,63,6.806,185.1,0.138,200404,FR,18,2128,36.0815,-123.5991,161729,female,N,206,,,,36.0815,-123.5991,36.0221,-123.5753,2004-04-27T11:49:00Z,2004-04-27T12:49:00Z,13.8,bucket,3.6,N,"-123.5991,36.0815","-123.5753,36.0221",-4.094
Sardinops sagax,2.712,2169,50,64,6.806,185.1,0.12,200404,FR,18,2128,36.0815,-123.5991,161729,female,N,195,,,,36.0815,-123.5991,36.0221,-123.5753,2004-04-27T11:49:00Z,2004-04-27T12:49:00Z,13.8,bucket,3.6,N,"-123.5991,36.0815","-123.5753,36.0221",-4.094
Sardinops sagax,0.486,2220,50,51,7.211,1.7,0.167,200404,FR,19,2129,36.073,-123.5885,161729,female,N,245,,,,36.073,-123.5885,36.0135,-123.578,2004-04-27T13:53:00Z,2004-04-27T14:53:00Z,13.8,bucket,3.8,N,"-123.5885,36.073","-123.578,36.0135",-6.725
Sardinops sagax,0.486,2221,50,52,7.211,1.7,0.181,200404,FR,19,2129,36.073,-123.5885,161729,female,N,248,,,,36.073,-123.5885,36.0135,-123.578,2004-04-27T13:53:00Z,2004-04-27T14:53:00Z,13.8,bucket,3.8,N,"-123.5885,36.073","-123.578,36.0135",-6.725
Sardinops sagax,0.486,2222,50,53,7.211,1.7,0.138,200404,FR,19,2129,36.073,-123.5885,161729,female,N,223,,,,36.073,-123.5885,36.0135,-123.578,2004-04-27T13:53:00Z,2004-04-27T14:53:00Z,13.8,bucket,3.8,N,"-123.5885,36.073","-123.578,36.0135",-6.725
Sardinops sagax,1.137,2323,50,51,7.29,123.6,0.18,200404,FR,21,2131,35.8958,-123.9646,161729,female,N,252,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T18:53:00Z,2004-04-27T19:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-6.148
Sardinops sagax,1.137,2324,50,52,7.29,123.6,0.122,200404,FR,21,2131,35.8958,-123.9646,161729,female,N,213,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T18:53:00Z,2004-04-27T19:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-6.148
Sardinops sagax,1.137,2325,50,53,7.29,123.6,0.118,200404,FR,21,2131,35.8958,-123.9646,161729,female,N,208,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T18:53:00Z,2004-04-27T19:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-6.148
Sardinops sagax,1.137,2326,50,54,7.29,123.6,0.166,200404,FR,21,2131,35.8958,-123.9646,161729,female,N,242,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T18:53:00Z,2004-04-27T19:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-6.148
Sardinops sagax,1.137,2327,50,55,7.29,123.6,0.148,200404,FR,21,2131,35.8958,-123.9646,161729,female,N,225,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T18:53:00Z,2004-04-27T19:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-6.148
Sardinops sagax,1.137,2328,50,56,7.29,123.6,0.112,200404,FR,21,2131,35.8958,-123.9646,161729,female,N,204,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T18:53:00Z,2004-04-27T19:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-6.148
Sardinops sagax,1.137,2329,50,57,7.29,123.6,0.169,200404,FR,21,2131,35.8958,-123.9646,161729,female,N,236,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T18:53:00Z,2004-04-27T19:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-6.148
Sardinops sagax,1.137,2330,50,58,7.29,123.6,0.127,200404,FR,21,2131,35.8958,-123.9646,161729,female,N,215,,,,35.8958,-123.9646,35.8245,-123.9296,2004-04-27T18:53:00Z,2004-04-27T19:53:00Z,13.6,bucket,3.7,N,"-123.9646,35.8958","-123.9296,35.8245",-6.148
Sardinops sagax,0.946,2392,50,51,2.3245,294.9,0.0945,200407,FR,12,2147,47.0013,-124.7476,161729,male,N,196,,,,47.0013,-124.7476,47.0001,-124.6985,2004-07-11T16:48:00Z,2004-07-11T17:18:00Z,15.5,bucket,3.4,N,"-124.7476,47.0013","-124.6985,47.0001",-1.378
Sardinops sagax,0.946,2393,50,52,2.3245,294.9,0.1215,200407,FR,12,2147,47.0013,-124.7476,161729,female,N,208,,,,47.0013,-124.7476,47.0001,-124.6985,2004-07-11T16:48:00Z,2004-07-11T17:18:00Z,15.5,bucket,3.4,N,"-124.7476,47.0013","-124.6985,47.0001",-1.378
Sardinops sagax,0.946,2394,50,53,2.3245,294.9,0.0995,200407,FR,12,2147,47.0013,-124.7476,161729,female,N,195,,,,47.0013,-124.7476,47.0001,-124.6985,2004-07-11T16:48:00Z,2004-07-11T17:18:00Z,15.5,bucket,3.4,N,"-124.7476,47.0013","-124.6985,47.0001",-1.378
Sardinops sagax,0.946,2395,50,54,2.3245,294.9,0.1145,200407,FR,12,2147,47.0013,-124.7476,161729,female,N,197,,,,47.0013,-124.7476,47.0001,-124.6985,2004-07-11T16:48:00Z,2004-07-11T17:18:00Z,15.5,bucket,3.4,N,"-124.7476,47.0013","-124.6985,47.0001",-1.378
Sardinops sagax,0.946,2396,50,55,2.3245,294.9,0.128,200407,FR,12,2147,47.0013,-124.7476,161729,female,N,210,,,,47.0013,-124.7476,47.0001,-124.6985,2004-07-11T16:48:00Z,2004-07-11T17:18:00Z,15.5,bucket,3.4,N,"-124.7476,47.0013","-124.6985,47.0001",-1.378
Sardinops sagax,0.946,2397,50,56,2.3245,294.9,0.113,200407,FR,12,2147,47.0013,-124.7476,161729,female,N,203,,,,47.0013,-124.7476,47.0001,-124.6985,2004-07-11T16:48:00Z,2004-07-11T17:18:00Z,15.5,bucket,3.4,N,"-124.7476,47.0013","-124.6985,47.0001",-1.378
Sardinops sagax,0.946,2398,50,57,2.3245,294.9,0.092,200407,FR,12,2147,47.0013,-124.7476,161729,female,N,192,,,,47.0013,-124.7476,47.0001,-124.6985,2004-07-11T16:48:00Z,2004-07-11T17:18:00Z,15.5,bucket,3.4,N,"-124.7476,47.0013","-124.6985,47.0001",-1.378
Sardinops sagax,0.946,2399,50,58,2.3245,294.9,0.1835,200407,FR,12,2147,47.0013,-124.7476,161729,male,N,239,,,,47.0013,-124.7476,47.0001,-124.6985,2004-07-11T16:48:00Z,2004-07-11T17:18:00Z,15.5,bucket,3.4,N,"-124.7476,47.0013","-124.6985,47.0001",-1.378
Sardinops sagax,3.806,2496,50,51,1.675,318.5,0.187,200407,FR,14,2149,46.6718,-124.345,161729,male,N,243,,,,46.6718,-124.345,46.6261,-124.333,2004-07-12T10:15:00Z,2004-07-12T10:45:00Z,15.6,bucket,3.4,N,"-124.345,46.6718","-124.333,46.6261",2.13
