collection;age;len.bin;Catch.wt;log1p.CPUE.trp;Year;Month;Season;time.step;geometry;equilibrium_time.pacific;standard_length;NBRE_IN;Total_N;LON;LAT;CatchWeightLen;keys;date
3706;0;100;0.661971142453223;0.843265004303682;2016;8;Summer;2016 - Summer;-121.538|-121.576|35.7317|35.7473;2016-08-28 07:13:00;6.4;5;25;-121.557;35.7395;0.0714837806849639;370620168Summerc(-121.538, -121.576, 35.7317, 35.7473)2016 - Summer2016-08-28 07:13:00;2016-08-28
3706;0;100;0.661971142453223;0.843265004303682;2016;8;Summer;2016 - Summer;-121.538|-121.576|35.7317|35.7473;2016-08-28 07:13:00;6.5;5;25;-121.557;35.7395;0.0751547336005058;370620168Summerc(-121.538, -121.576, 35.7317, 35.7473)2016 - Summer2016-08-28 07:13:00;2016-08-28
3706;0;100;0.661971142453223;0.843265004303682;2016;8;Summer;2016 - Summer;-121.538|-121.576|35.7317|35.7473;2016-08-28 07:13:00;9.1;5;25;-121.557;35.7395;0.222817806696975;370620168Summerc(-121.538, -121.576, 35.7317, 35.7473)2016 - Summer2016-08-28 07:13:00;2016-08-28
3896;0;100;0.0401288692229373;0.0521228512258321;2017;8;Summer;2017 - Summer;-121.4238|-121.3913|35.2433|35.2037;2017-08-10 05:30:00;9.1;2;4;-121.40755;35.2235;0.0401288692229373;389620178Summerc(-121.4238, -121.3913, 35.2433, 35.2037)2017 - Summer2017-08-10 05:30:00;2017-08-10
4011;0;100;1.02565962136538;0.86185404401705;2018;8;Summer;2018 - Summer;-122.5882|-122.6558|36.7035|36.7303;2018-08-25 07:12:00;9;7;49;-122.622;36.7169;0.269146974610211;401120188Summerc(-122.5882, -122.6558, 36.7035, 36.7303)2018 - Summer2018-08-25 07:12:00;2018-08-25
4026;0;100;0.112850842934445;0.140168634081623;2018;9;Fall;2018 - Fall;-121.6353|-121.6773|35.9373|35.977;2018-09-07 07:23:00;7.6;3;9;-121.6563;35.95715;0.0423401970254982;402620189Fallc(-121.6353, -121.6773, 35.9373, 35.977)2018 - Fall2018-09-07 07:23:00;2018-09-07
4026;0;100;0.112850842934445;0.140168634081623;2018;9;Fall;2018 - Fall;-121.6353|-121.6773|35.9373|35.977;2018-09-07 07:23:00;8.9;3;9;-121.6563;35.95715;0.070510645908947;402620189Fallc(-121.6353, -121.6773, 35.9373, 35.977)2018 - Fall2018-09-07 07:23:00;2018-09-07
4043;0;100;3.80013277517823;1.80283848634672;2018;9;Fall;2018 - Fall;-120.1988|-120.1268|34.0695|34.0757;2018-09-12 10:26:00;6.7;18;324;-120.1628;34.0726;0.817993030794298;404320189Fallc(-120.1988, -120.1268, 34.0695, 34.0757)2018 - Fall2018-09-12 10:26:00;2018-09-12
4056;0;100;37.476178086582;3.93120264358484;2018;9;Fall;2018 - Fall;-119.1155|-119.062|33.4135|33.392;2018-09-17 05:49:00;8.7;21;441;-119.08875;33.40275;2.06050000561996;405620189Fallc(-119.1155, -119.062, 33.4135, 33.392)2018 - Fall2018-09-17 05:49:00;2018-09-17
4056;0;100;37.476178086582;3.93120264358484;2018;9;Fall;2018 - Fall;-119.1155|-119.062|33.4135|33.392;2018-09-17 05:49:00;8.8;42;441;-119.08875;33.40275;4.27596814148846;405620189Fallc(-119.1155, -119.062, 33.4135, 33.392)2018 - Fall2018-09-17 05:49:00;2018-09-17
4056;0;100;37.476178086582;3.93120264358484;2018;9;Fall;2018 - Fall;-119.1155|-119.062|33.4135|33.392;2018-09-17 05:49:00;9.2;21;441;-119.08875;33.40275;2.46808502183132;405620189Fallc(-119.1155, -119.062, 33.4135, 33.392)2018 - Fall2018-09-17 05:49:00;2018-09-17
4056;0;100;37.476178086582;3.93120264358484;2018;9;Fall;2018 - Fall;-119.1155|-119.062|33.4135|33.392;2018-09-17 05:49:00;9.3;42;441;-119.08875;33.40275;5.11158225236371;405620189Fallc(-119.1155, -119.062, 33.4135, 33.392)2018 - Fall2018-09-17 05:49:00;2018-09-17
4056;0;100;37.476178086582;3.93120264358484;2018;9;Fall;2018 - Fall;-119.1155|-119.062|33.4135|33.392;2018-09-17 05:49:00;9.4;21;441;-119.08875;33.40275;2.64562570296638;405620189Fallc(-119.1155, -119.062, 33.4135, 33.392)2018 - Fall2018-09-17 05:49:00;2018-09-17
4057;0;100;1.33338079567763;1.02167402919774;2018;9;Fall;2018 - Fall;-118.9473|-118.8852|33.5122|33.479;2018-09-17 08:27:00;7.8;6;36;-118.91625;33.4956;0.165907197948057;405720189Fallc(-118.9473, -118.8852, 33.5122, 33.479)2018 - Fall2018-09-17 08:27:00;2018-09-17
4057;0;100;1.33338079567763;1.02167402919774;2018;9;Fall;2018 - Fall;-118.9473|-118.8852|33.5122|33.479;2018-09-17 08:27:00;8;6;36;-118.91625;33.4956;0.180044690983418;405720189Fallc(-118.9473, -118.8852, 33.5122, 33.479)2018 - Fall2018-09-17 08:27:00;2018-09-17
4057;0;100;1.33338079567763;1.02167402919774;2018;9;Fall;2018 - Fall;-118.9473|-118.8852|33.5122|33.479;2018-09-17 08:27:00;9.3;6;36;-118.91625;33.4956;0.292819224156072;405720189Fallc(-118.9473, -118.8852, 33.5122, 33.479)2018 - Fall2018-09-17 08:27:00;2018-09-17
4058;0;100;271.388117715168;5.89399179558577;2018;9;Fall;2018 - Fall;-118.8008|-118.7527|33.5023|33.4718;2018-09-17 10:50:00;8.4;44;1936;-118.77675;33.48705;7.8267644176832;405820189Fallc(-118.8008, -118.7527, 33.5023, 33.4718)2018 - Fall2018-09-17 10:50:00;2018-09-17
4058;0;100;271.388117715168;5.89399179558577;2018;9;Fall;2018 - Fall;-118.8008|-118.7527|33.5023|33.4718;2018-09-17 10:50:00;8.5;44;1936;-118.77675;33.48705;8.1317365122622;405820189Fallc(-118.8008, -118.7527, 33.5023, 33.4718)2018 - Fall2018-09-17 10:50:00;2018-09-17
4058;0;100;271.388117715168;5.89399179558577;2018;9;Fall;2018 - Fall;-118.8008|-118.7527|33.5023|33.4718;2018-09-17 10:50:00;8.6;88;1936;-118.77675;33.48705;16.8896309925183;405820189Fallc(-118.8008, -118.7527, 33.5023, 33.4718)2018 - Fall2018-09-17 10:50:00;2018-09-17
4058;0;100;271.388117715168;5.89399179558577;2018;9;Fall;2018 - Fall;-118.8008|-118.7527|33.5023|33.4718;2018-09-17 10:50:00;8.7;44;1936;-118.77675;33.48705;8.76611883875094;405820189Fallc(-118.8008, -118.7527, 33.5023, 33.4718)2018 - Fall2018-09-17 10:50:00;2018-09-17
4058;0;100;271.388117715168;5.89399179558577;2018;9;Fall;2018 - Fall;-118.8008|-118.7527|33.5023|33.4718;2018-09-17 10:50:00;8.8;44;1936;-118.77675;33.48705;9.09576432340817;405820189Fallc(-118.8008, -118.7527, 33.5023, 33.4718)2018 - Fall2018-09-17 10:50:00;2018-09-17
4058;0;100;271.388117715168;5.89399179558577;2018;9;Fall;2018 - Fall;-118.8008|-118.7527|33.5023|33.4718;2018-09-17 10:50:00;9;88;1936;-118.77675;33.48705;19.5611088203931;405820189Fallc(-118.8008, -118.7527, 33.5023, 33.4718)2018 - Fall2018-09-17 10:50:00;2018-09-17
4058;0;100;271.388117715168;5.89399179558577;2018;9;Fall;2018 - Fall;-118.8008|-118.7527|33.5023|33.4718;2018-09-17 10:50:00;9.1;44;1936;-118.77675;33.48705;10.1359361278222;405820189Fallc(-118.8008, -118.7527, 33.5023, 33.4718)2018 - Fall2018-09-17 10:50:00;2018-09-17
4058;0;100;271.388117715168;5.89399179558577;2018;9;Fall;2018 - Fall;-118.8008|-118.7527|33.5023|33.4718;2018-09-17 10:50:00;9.2;44;1936;-118.77675;33.48705;10.5001342132998;405820189Fallc(-118.8008, -118.7527, 33.5023, 33.4718)2018 - Fall2018-09-17 10:50:00;2018-09-17
4058;0;100;271.388117715168;5.89399179558577;2018;9;Fall;2018 - Fall;-118.8008|-118.7527|33.5023|33.4718;2018-09-17 10:50:00;9.3;44;1936;-118.77675;33.48705;10.873267982542;405820189Fallc(-118.8008, -118.7527, 33.5023, 33.4718)2018 - Fall2018-09-17 10:50:00;2018-09-17
4058;0;100;271.388117715168;5.89399179558577;2018;9;Fall;2018 - Fall;-118.8008|-118.7527|33.5023|33.4718;2018-09-17 10:50:00;9.4;88;1936;-118.77675;33.48705;22.5109141002689;405820189Fallc(-118.8008, -118.7527, 33.5023, 33.4718)2018 - Fall2018-09-17 10:50:00;2018-09-17
4070;0;100;6.2211120484165;2.22945683233375;2018;9;Fall;2018 - Fall;-117.3908|-117.3723|33.1215|33.0645;2018-09-21 10:24:00;9.2;16;256;-117.38155;33.093;1.38688348449371;407020189Fallc(-117.3908, -117.3723, 33.1215, 33.0645)2018 - Fall2018-09-21 10:24:00;2018-09-21
4245;0;100;0.379257783943152;0.409242661000881;2019;9;Fall;2019 - Fall;-118.547|-118.5195|33.8193|33.7702;2019-09-01 06:06:00;8.2;8;64;-118.53325;33.79475;0.379257783943152;424520199Fallc(-118.547, -118.5195, 33.8193, 33.7702)2019 - Fall2019-09-01 06:06:00;2019-09-01
4246;0;100;1.01263714213797;0.854493136271051;2019;9;Fall;2019 - Fall;-118.3977|-118.3512|33.7005|33.6733;2019-09-01 08:33:00;9.2;10;25;-118.37445;33.6869;1.01263714213797;424620199Fallc(-118.3977, -118.3512, 33.7005, 33.6733)2019 - Fall2019-09-01 08:33:00;2019-09-01
4248;0;100;2.65423882918606;1.51270344203722;2019;9;Fall;2019 - Fall;-118.5368|-118.471|33.228|33.2193;2019-09-02 07:09:00;9.1;4;16;-118.5039;33.22365;0.774088144249187;424820199Fallc(-118.5368, -118.471, 33.228, 33.2193)2019 - Fall2019-09-02 07:09:00;2019-09-02
4248;0;100;2.65423882918606;1.51270344203722;2019;9;Fall;2019 - Fall;-118.5368|-118.471|33.228|33.2193;2019-09-02 07:09:00;9.3;4;16;-118.5039;33.22365;0.830398665538799;424820199Fallc(-118.5368, -118.471, 33.228, 33.2193)2019 - Fall2019-09-02 07:09:00;2019-09-02
4250;0;100;428.192837602415;6.34900573681979;2019;9;Fall;2019 - Fall;-117.7203|-117.6815|33.437|33.399;2019-09-03 04:00:00;8.2;50;2500;-117.7009;33.418;13.1751042076846;425020199Fallc(-117.7203, -117.6815, 33.437, 33.399)2019 - Fall2019-09-03 04:00:00;2019-09-03
4250;0;100;428.192837602415;6.34900573681979;2019;9;Fall;2019 - Fall;-117.7203|-117.6815|33.437|33.399;2019-09-03 04:00:00;8.5;50;2500;-117.7009;33.418;14.7964811697163;425020199Fallc(-117.7203, -117.6815, 33.437, 33.399)2019 - Fall2019-09-03 04:00:00;2019-09-03
4250;0;100;428.192837602415;6.34900573681979;2019;9;Fall;2019 - Fall;-117.7203|-117.6815|33.437|33.399;2019-09-03 04:00:00;8.9;50;2500;-117.7009;33.418;17.1658390896411;425020199Fallc(-117.7203, -117.6815, 33.437, 33.399)2019 - Fall2019-09-03 04:00:00;2019-09-03
4250;0;100;428.192837602415;6.34900573681979;2019;9;Fall;2019 - Fall;-117.7203|-117.6815|33.437|33.399;2019-09-03 04:00:00;9;100;2500;-117.7009;33.418;35.5933296514544;425020199Fallc(-117.7203, -117.6815, 33.437, 33.399)2019 - Fall2019-09-03 04:00:00;2019-09-03
4250;0;100;428.192837602415;6.34900573681979;2019;9;Fall;2019 - Fall;-117.7203|-117.6815|33.437|33.399;2019-09-03 04:00:00;9.4;100;2500;-117.7009;33.418;40.9607856938625;425020199Fallc(-117.7203, -117.6815, 33.437, 33.399)2019 - Fall2019-09-03 04:00:00;2019-09-03
4254;0;100;18.2345428500683;3.23130718631275;2019;9;Fall;2019 - Fall;-117.727|-117.6687|33.1278|33.142;2019-09-04 07:17:00;8.3;39;1521;-117.69785;33.1349;4.17538552770303;425420199Fallc(-117.727, -117.6687, 33.1278, 33.142)2019 - Fall2019-09-04 07:17:00;2019-09-04
4255;0;100;134.77624501697;5.19684738417816;2019;9;Fall;2019 - Fall;-117.5665|-117.5095|33.25|33.2253;2019-09-04 09:48:00;8.2;30;900;-117.538;33.23765;4.48558030437808;425520199Fallc(-117.5665, -117.5095, 33.25, 33.2253)2019 - Fall2019-09-04 09:48:00;2019-09-04
4255;0;100;134.77624501697;5.19684738417816;2019;9;Fall;2019 - Fall;-117.5665|-117.5095|33.25|33.2253;2019-09-04 09:48:00;8.8;30;900;-117.538;33.23765;5.63480542439429;425520199Fallc(-117.5665, -117.5095, 33.25, 33.2253)2019 - Fall2019-09-04 09:48:00;2019-09-04
4255;0;100;134.77624501697;5.19684738417816;2019;9;Fall;2019 - Fall;-117.5665|-117.5095|33.25|33.2253;2019-09-04 09:48:00;9;60;900;-117.538;33.23765;12.1180626684287;425520199Fallc(-117.5665, -117.5095, 33.25, 33.2253)2019 - Fall2019-09-04 09:48:00;2019-09-04
4255;0;100;134.77624501697;5.19684738417816;2019;9;Fall;2019 - Fall;-117.5665|-117.5095|33.25|33.2253;2019-09-04 09:48:00;9.2;60;900;-117.538;33.23765;13.0096187891993;425520199Fallc(-117.5665, -117.5095, 33.25, 33.2253)2019 - Fall2019-09-04 09:48:00;2019-09-04
4255;0;100;134.77624501697;5.19684738417816;2019;9;Fall;2019 - Fall;-117.5665|-117.5095|33.25|33.2253;2019-09-04 09:48:00;9.3;30;900;-117.538;33.23765;6.73596492064377;425520199Fallc(-117.5665, -117.5095, 33.25, 33.2253)2019 - Fall2019-09-04 09:48:00;2019-09-04
4255;0;100;134.77624501697;5.19684738417816;2019;9;Fall;2019 - Fall;-117.5665|-117.5095|33.25|33.2253;2019-09-04 09:48:00;9.4;90;900;-117.538;33.23765;20.9181905506002;425520199Fallc(-117.5665, -117.5095, 33.25, 33.2253)2019 - Fall2019-09-04 09:48:00;2019-09-04
4260;0;100;0.655730307404784;0.539612567152081;2019;9;Fall;2019 - Fall;-117.8158|-117.7573|32.7867|32.8158;2019-09-06 07:08:00;9.4;5;25;-117.78655;32.80125;0.211175826082465;426020199Fallc(-117.8158, -117.7573, 32.7867, 32.8158)2019 - Fall2019-09-06 07:08:00;2019-09-06
4265;0;100;33.7719552517495;4.33137510073946;2019;9;Fall;2019 - Fall;-117.2888|-117.318|32.8787|32.8972;2019-09-08 03:48:00;9.3;37;1369;-117.3034;32.88795;6.00679929867278;426520199Fallc(-117.2888, -117.318, 32.8787, 32.8972)2019 - Fall2019-09-08 03:48:00;2019-09-08
4267;0;100;129.077749642258;5.15389064156318;2019;9;Fall;2019 - Fall;-117.4697|-117.5233|32.6923|32.7108;2019-09-08 09:25:00;9.2;84;1764;-117.4965;32.70155;16.9904731640209;426720199Fallc(-117.4697, -117.5233, 32.6923, 32.7108)2019 - Fall2019-09-08 09:25:00;2019-09-08
4267;0;100;129.077749642258;5.15389064156318;2019;9;Fall;2019 - Fall;-117.4697|-117.5233|32.6923|32.7108;2019-09-08 09:25:00;9.3;42;1764;-117.4965;32.70155;8.79712411811788;426720199Fallc(-117.4697, -117.5233, 32.6923, 32.7108)2019 - Fall2019-09-08 09:25:00;2019-09-08
4383;0;100;2.0825;1.32884178637181;2021;8;Summer;2021 - Summer;-122.5712|-122.6095|36.251|36.2903;2021-08-12 07:53:00;8.5;7;49;-122.59035;36.27065;0.232353638600893;438320218Summerc(-122.5712, -122.6095, 36.251, 36.2903)2021 - Summer2021-08-12 07:53:00;2021-08-12
4383;0;100;2.0825;1.32884178637181;2021;8;Summer;2021 - Summer;-122.5712|-122.6095|36.251|36.2903;2021-08-12 07:53:00;9;14;49;-122.59035;36.27065;0.558932867860709;438320218Summerc(-122.5712, -122.6095, 36.251, 36.2903)2021 - Summer2021-08-12 07:53:00;2021-08-12
4383;0;100;2.0825;1.32884178637181;2021;8;Summer;2021 - Summer;-122.5712|-122.6095|36.251|36.2903;2021-08-12 07:53:00;9.1;7;49;-122.59035;36.27065;0.289620997479978;438320218Summerc(-122.5712, -122.6095, 36.251, 36.2903)2021 - Summer2021-08-12 07:53:00;2021-08-12
4383;0;100;2.0825;1.32884178637181;2021;8;Summer;2021 - Summer;-122.5712|-122.6095|36.251|36.2903;2021-08-12 07:53:00;9.3;14;49;-122.59035;36.27065;0.621378564201262;438320218Summerc(-122.5712, -122.6095, 36.251, 36.2903)2021 - Summer2021-08-12 07:53:00;2021-08-12
4388;0;100;0.019;0.0907543632684641;2021;8;Summer;2021 - Summer;-121.1703|-121.1833|35.3872|35.3942;2021-08-14 04:14:00;8.4;1;1;-121.1768;35.3907;0.019;438820218Summerc(-121.1703, -121.1833, 35.3872, 35.3942)2021 - Summer2021-08-14 04:14:00;2021-08-14
4390;0;100;0.0075;0.00995033085316808;2021;9;Fall;2021 - Fall;-120.8837|-120.9328|35.1495|35.173;2021-09-10 03:00:00;8.5;1;1;-120.90825;35.16125;0.0075;439020219Fallc(-120.8837, -120.9328, 35.1495, 35.173)2021 - Fall2021-09-10 03:00:00;2021-09-10
4391;0;100;27.2195;3.61879670320984;2021;9;Fall;2021 - Fall;-120.9447|-120.9895|35.0967|35.1203;2021-09-10 05:40:00;8.6;22;121;-120.9671;35.1085;4.02068740236321;439120219Fallc(-120.9447, -120.9895, 35.0967, 35.1203)2021 - Fall2021-09-10 05:40:00;2021-09-10
4391;0;100;27.2195;3.61879670320984;2021;9;Fall;2021 - Fall;-120.9447|-120.9895|35.0967|35.1203;2021-09-10 05:40:00;8.9;11;121;-120.9671;35.1085;2.24579462186638;439120219Fallc(-120.9447, -120.9895, 35.0967, 35.1203)2021 - Fall2021-09-10 05:40:00;2021-09-10
4391;0;100;27.2195;3.61879670320984;2021;9;Fall;2021 - Fall;-120.9447|-120.9895|35.0967|35.1203;2021-09-10 05:40:00;9;11;121;-120.9671;35.1085;2.32832510802781;439120219Fallc(-120.9447, -120.9895, 35.0967, 35.1203)2021 - Fall2021-09-10 05:40:00;2021-09-10
4391;0;100;27.2195;3.61879670320984;2021;9;Fall;2021 - Fall;-120.9447|-120.9895|35.0967|35.1203;2021-09-10 05:40:00;9.1;11;121;-120.9671;35.1085;2.41292605613146;439120219Fallc(-120.9447, -120.9895, 35.0967, 35.1203)2021 - Fall2021-09-10 05:40:00;2021-09-10
4391;0;100;27.2195;3.61879670320984;2021;9;Fall;2021 - Fall;-120.9447|-120.9895|35.0967|35.1203;2021-09-10 05:40:00;9.2;33;121;-120.9671;35.1085;7.49887739523239;439120219Fallc(-120.9447, -120.9895, 35.0967, 35.1203)2021 - Fall2021-09-10 05:40:00;2021-09-10
4402;0;100;51.7786803018461;4.24904138435023;2021;9;Fall;2021 - Fall;-119.5793|-119.5202|33.5302|33.4978;2021-09-14 08:19:00;9.4;27;729;-119.54975;33.514;3.77823299621015;440220219Fallc(-119.5793, -119.5202, 33.5302, 33.4978)2021 - Fall2021-09-14 08:19:00;2021-09-14
4404;0;100;8.70531507445382;2.5342590975875;2021;9;Fall;2021 - Fall;-117.8457|-117.8932|33.5438|33.5702;2021-09-15 03:27:00;8.1;11;121;-117.86945;33.557;0.609579675734721;440420219Fallc(-117.8457, -117.8932, 33.5438, 33.5702)2021 - Fall2021-09-15 03:27:00;2021-09-15
4404;0;100;8.70531507445382;2.5342590975875;2021;9;Fall;2021 - Fall;-117.8457|-117.8932|33.5438|33.5702;2021-09-15 03:27:00;8.7;11;121;-117.86945;33.557;0.767840567463797;440420219Fallc(-117.8457, -117.8932, 33.5438, 33.5702)2021 - Fall2021-09-15 03:27:00;2021-09-15
4404;0;100;8.70531507445382;2.5342590975875;2021;9;Fall;2021 - Fall;-117.8457|-117.8932|33.5438|33.5702;2021-09-15 03:27:00;8.8;11;121;-117.86945;33.557;0.796714825348847;440420219Fallc(-117.8457, -117.8932, 33.5438, 33.5702)2021 - Fall2021-09-15 03:27:00;2021-09-15
4404;0;100;8.70531507445382;2.5342590975875;2021;9;Fall;2021 - Fall;-117.8457|-117.8932|33.5438|33.5702;2021-09-15 03:27:00;9.4;33;121;-117.86945;33.557;2.95765892092482;440420219Fallc(-117.8457, -117.8932, 33.5438, 33.5702)2021 - Fall2021-09-15 03:27:00;2021-09-15
4406;0;100;427.945162100921;6.34842816094637;2021;9;Fall;2021 - Fall;-118.479|-118.5318|33.7683|33.7925;2021-09-15 11:59:00;9;43;1849;-118.5054;33.7804;15.3570832068217;440620219Fallc(-118.479, -118.5318, 33.7683, 33.7925)2021 - Fall2021-09-15 11:59:00;2021-09-15
4406;0;100;427.945162100921;6.34842816094637;2021;9;Fall;2021 - Fall;-118.479|-118.5318|33.7683|33.7925;2021-09-15 11:59:00;9.1;43;1849;-118.5054;33.7804;15.915091104827;440620219Fallc(-118.479, -118.5318, 33.7683, 33.7925)2021 - Fall2021-09-15 11:59:00;2021-09-15
4406;0;100;427.945162100921;6.34842816094637;2021;9;Fall;2021 - Fall;-118.479|-118.5318|33.7683|33.7925;2021-09-15 11:59:00;9.2;43;1849;-118.5054;33.7804;16.4869421541513;440620219Fallc(-118.479, -118.5318, 33.7683, 33.7925)2021 - Fall2021-09-15 11:59:00;2021-09-15
4406;0;100;427.945162100921;6.34842816094637;2021;9;Fall;2021 - Fall;-118.479|-118.5318|33.7683|33.7925;2021-09-15 11:59:00;9.4;86;1849;-118.5054;33.7804;35.3458471167073;440620219Fallc(-118.479, -118.5318, 33.7683, 33.7925)2021 - Fall2021-09-15 11:59:00;2021-09-15
4420;0;100;0.122003372592631;0.147673893929701;2021;9;Fall;2021 - Fall;-117.3478|-117.373|33.0877|33.1262;2021-09-20 06:09:00;9;4;16;-117.3604;33.10695;0.122003372592631;442020219Fallc(-117.3478, -117.373, 33.0877, 33.1262)2021 - Fall2021-09-20 06:09:00;2021-09-20
4422;0;100;81.9070478907169;4.70238216701807;2021;9;Fall;2021 - Fall;-117.6198|-117.6842|32.6713|32.667;2021-09-21 03:53:00;9.3;38;1444;-117.652;32.66915;24.0206540287283;442220219Fallc(-117.6198, -117.6842, 32.6713, 32.667)2021 - Fall2021-09-21 03:53:00;2021-09-21
4482;0;100;8.9705;2.56191912993034;2022;8;Summer;2022 - Summer;-117.9888|-118.0475|33.1123|33.1462;2022-08-28 09:39:00;9;22;121;-118.01815;33.12925;1.40391384058014;448220228Summerc(-117.9888, -118.0475, 33.1123, 33.1462)2022 - Summer2022-08-28 09:39:00;2022-08-28
4482;0;100;8.9705;2.56191912993034;2022;8;Summer;2022 - Summer;-117.9888|-118.0475|33.1123|33.1462;2022-08-28 09:39:00;9.2;22;121;-118.01815;33.12925;1.50720328641415;448220228Summerc(-117.9888, -118.0475, 33.1123, 33.1462)2022 - Summer2022-08-28 09:39:00;2022-08-28
4482;0;100;8.9705;2.56191912993034;2022;8;Summer;2022 - Summer;-117.9888|-118.0475|33.1123|33.1462;2022-08-28 09:39:00;9.4;11;121;-118.01815;33.12925;0.807811667519856;448220228Summerc(-117.9888, -118.0475, 33.1123, 33.1462)2022 - Summer2022-08-28 09:39:00;2022-08-28
4483;0;100;0.01;0.0132452267500206;2022;8;Summer;2022 - Summer;-118.8295|-118.8972|33.2597|33.2823;2022-08-29 04:31:00;9.2;1;1;-118.86335;33.271;0.01;448320228Summerc(-118.8295, -118.8972, 33.2597, 33.2823)2022 - Summer2022-08-29 04:31:00;2022-08-29
4532;0;100;0.88986949417237;0.782298734397328;2022;9;Fall;2022 - Fall;-116.6635|-116.6205|30.7575|30.7213;2022-09-28 09:42:00;8.7;5;25;-116.642;30.7394;0.175756412385079;453220229Fallc(-116.6635, -116.6205, 30.7575, 30.7213)2022 - Fall2022-09-28 09:42:00;2022-09-28
4532;0;100;0.88986949417237;0.782298734397328;2022;9;Fall;2022 - Fall;-116.6635|-116.6205|30.7575|30.7213;2022-09-28 09:42:00;8.9;5;25;-116.642;30.7394;0.189144498795861;453220229Fallc(-116.6635, -116.6205, 30.7575, 30.7213)2022 - Fall2022-09-28 09:42:00;2022-09-28
4536;0;100;0.565769430708585;0.552712084699247;2023;7;Summer;2023 - Summer;-117.3315|-117.3605|32.9867|33.0207;2023-07-18 09:40:00;9.2;5;25;-117.346;33.0037;0.16006932907476;453620237Summerc(-117.3315, -117.3605, 32.9867, 33.0207)2023 - Summer2023-07-18 09:40:00;2023-07-18
4538;0;100;2.99125632416998;1.60710354302469;2023;7;Summer;2023 - Summer;-117.5548|-117.5993|32.5275|32.5575;2023-07-19 07:00:00;8.1;9;81;-117.57705;32.5425;0.301659230798951;453820237Summerc(-117.5548, -117.5993, 32.5275, 32.5575)2023 - Summer2023-07-19 07:00:00;2023-07-19
4538;0;100;2.99125632416998;1.60710354302469;2023;7;Summer;2023 - Summer;-117.5548|-117.5993|32.5275|32.5575;2023-07-19 07:00:00;9.4;18;81;-117.57705;32.5425;0.97575991082322;453820237Summerc(-117.5548, -117.5993, 32.5275, 32.5575)2023 - Summer2023-07-19 07:00:00;2023-07-19
4592;0;100;0.05;0.0645385211375712;2023;10;Fall;2023 - Fall;-124.1357|-124.1462|44.7955|44.7603;2023-10-14 06:23:00;8;2;4;-124.14095;44.7779;0.0203010485244164;4592202310Fallc(-124.1357, -124.1462, 44.7955, 44.7603)2023 - Fall2023-10-14 06:23:00;2023-10-14
4592;0;100;0.05;0.0645385211375712;2023;10;Fall;2023 - Fall;-124.1357|-124.1462|44.7955|44.7603;2023-10-14 06:23:00;9;2;4;-124.14095;44.7779;0.0296989514755836;4592202310Fallc(-124.1357, -124.1462, 44.7955, 44.7603)2023 - Fall2023-10-14 06:23:00;2023-10-14
4594;0;100;10.74;2.70862974328012;2023;10;Fall;2023 - Fall;-124.2548|-124.2583|45.445|45.4032;2023-10-15 02:52:00;7.4;12;144;-124.25655;45.4241;0.519608302277301;4594202310Fallc(-124.2548, -124.2583, 45.445, 45.4032)2023 - Fall2023-10-15 02:52:00;2023-10-15
4594;0;100;10.74;2.70862974328012;2023;10;Fall;2023 - Fall;-124.2548|-124.2583|45.445|45.4032;2023-10-15 02:52:00;8;12;144;-124.25655;45.4241;0.668402837433229;4594202310Fallc(-124.2548, -124.2583, 45.445, 45.4032)2023 - Fall2023-10-15 02:52:00;2023-10-15
