cruise,ship,haul,collection,latitude,longitude,time,itis_tsn,scientific_name,length_class,length_type,male,female,sex_Undetermined
200804,JD,28,2327,35.2971,-121.9626,2008-04-26T22:09:00-07,168586,"Trachurus symmetricus",340,FL,0,2,0
200804,JD,28,2327,35.2971,-121.9626,2008-04-26T22:09:00-07,168586,"Trachurus symmetricus",350,FL,1,0,0
200804,JD,28,2327,35.2971,-121.9626,2008-04-26T22:09:00-07,168586,"Trachurus symmetricus",360,FL,0,2,0
200804,JD,28,2327,35.2971,-121.9626,2008-04-26T22:09:00-07,168586,"Trachurus symmetricus",370,FL,4,1,0
200804,JD,28,2327,35.2971,-121.9626,2008-04-26T22:09:00-07,168586,"Trachurus symmetricus",380,FL,1,5,0
200804,JD,28,2327,35.2971,-121.9626,2008-04-26T22:09:00-07,168586,"Trachurus symmetricus",390,FL,3,4,0
200804,JD,28,2327,35.2971,-121.9626,2008-04-26T22:09:00-07,168586,"Trachurus symmetricus",400,FL,5,9,0
200804,JD,28,2327,35.2971,-121.9626,2008-04-26T22:09:00-07,168586,"Trachurus symmetricus",410,FL,5,6,0
200804,JD,28,2327,35.2971,-121.9626,2008-04-26T22:09:00-07,168586,"Trachurus symmetricus",420,FL,0,1,0
200804,JD,28,2327,35.2971,-121.9626,2008-04-26T22:09:00-07,168586,"Trachurus symmetricus",430,FL,0,1,0
200804,MF,8,2378,46.0103,-124.2411,2008-04-08T00:05:00-07,162053,"Allosmerus elongatus",80,FL,0,0,1
200804,MF,8,2378,46.0103,-124.2411,2008-04-08T00:05:00-07,162053,"Allosmerus elongatus",110,FL,0,0,8
200804,MF,8,2378,46.0103,-124.2411,2008-04-08T00:05:00-07,172715,Citharichthys,50,TL,0,0,3
200804,MF,8,2378,46.0103,-124.2411,2008-04-08T00:05:00-07,172715,Citharichthys,60,TL,0,0,5
200804,MF,8,2378,46.0103,-124.2411,2008-04-08T00:05:00-07,172715,Citharichthys,70,TL,0,0,3
200804,MF,8,2378,46.0103,-124.2411,2008-04-08T00:05:00-07,172715,Citharichthys,80,TL,0,0,1
200804,MF,8,2378,46.0103,-124.2411,2008-04-08T00:05:00-07,172715,Citharichthys,90,TL,0,0,1
200804,MF,8,2378,46.0103,-124.2411,2008-04-08T00:05:00-07,172715,Citharichthys,100,TL,0,0,2
200804,MF,8,2378,46.0103,-124.2411,2008-04-08T00:05:00-07,172715,Citharichthys,110,TL,0,0,2
200804,MF,12,2382,45.0275,-124.1896,2008-04-10T02:49:00-07,172715,Citharichthys,100,TL,0,0,8
200804,MF,12,2382,45.0275,-124.1896,2008-04-10T02:49:00-07,172715,Citharichthys,200,TL,0,0,3
200804,MF,22,2392,44.359,-124.222,2008-04-18T01:40:00-07,551209,"Clupea pallasii",160,FL,0,0,1
200804,MF,22,2392,44.359,-124.222,2008-04-18T01:40:00-07,551209,"Clupea pallasii",180,FL,0,0,1
200804,MF,24,2394,42.3721,-127.2256,2008-04-18T22:10:00-07,623625,"Lipolagus (Bathylagus) ochotensis",200,FL,0,0,1
200804,MF,37,2407,39.6801,-126.6346,2008-04-24T21:14:00-07,160424,"Prionace glauca",1040,FL,0,0,1
200807,JD,1,2413,44.9698,-124.3143,2008-07-04T23:32:00-07,161702,"Alosa sapidissima",310,FL,0,0,1
200807,JD,1,2413,44.9698,-124.3143,2008-07-04T23:32:00-07,161702,"Alosa sapidissima",320,FL,0,0,1
200807,JD,1,2413,44.9698,-124.3143,2008-07-04T23:32:00-07,161702,"Alosa sapidissima",340,FL,0,0,1
200807,JD,1,2413,44.9698,-124.3143,2008-07-04T23:32:00-07,161702,"Alosa sapidissima",350,FL,0,0,3
200807,JD,1,2413,44.9698,-124.3143,2008-07-04T23:32:00-07,161702,"Alosa sapidissima",370,FL,0,0,1
200807,JD,1,2413,44.9698,-124.3143,2008-07-04T23:32:00-07,161702,"Alosa sapidissima",410,FL,0,0,1
200807,JD,1,2413,44.9698,-124.3143,2008-07-04T23:32:00-07,172412,"Scomber japonicus",250,FL,1,0,0
200807,JD,1,2413,44.9698,-124.3143,2008-07-04T23:32:00-07,172412,"Scomber japonicus",270,FL,0,1,0
200807,JD,1,2413,44.9698,-124.3143,2008-07-04T23:32:00-07,172412,"Scomber japonicus",290,FL,1,0,0
200807,JD,1,2413,44.9698,-124.3143,2008-07-04T23:32:00-07,172412,"Scomber japonicus",300,FL,1,2,0
200807,JD,1,2413,44.9698,-124.3143,2008-07-04T23:32:00-07,172412,"Scomber japonicus",310,FL,0,1,0
200807,JD,1,2413,44.9698,-124.3143,2008-07-04T23:32:00-07,172412,"Scomber japonicus",320,FL,0,1,0
200807,JD,1,2413,44.9698,-124.3143,2008-07-04T23:32:00-07,172412,"Scomber japonicus",330,FL,1,0,0
200807,JD,1,2413,44.9698,-124.3143,2008-07-04T23:32:00-07,172871,"Lyopsetta exilis",170,TL,0,0,3
200807,JD,1,2413,44.9698,-124.3143,2008-07-04T23:32:00-07,172871,"Lyopsetta exilis",220,TL,0,0,1
200807,JD,1,2413,44.9698,-124.3143,2008-07-04T23:32:00-07,172871,"Lyopsetta exilis",230,TL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161976,"Oncorhynchus keta",410,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161977,"Oncorhynchus kisutch",470,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161977,"Oncorhynchus kisutch",480,FL,0,0,3
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161977,"Oncorhynchus kisutch",490,FL,0,0,2
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161977,"Oncorhynchus kisutch",510,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161977,"Oncorhynchus kisutch",520,FL,0,0,2
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161977,"Oncorhynchus kisutch",540,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161977,"Oncorhynchus kisutch",640,FL,0,0,2
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161977,"Oncorhynchus kisutch",550,FL,0,0,2
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161977,"Oncorhynchus kisutch",560,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161977,"Oncorhynchus kisutch",570,FL,0,0,2
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161977,"Oncorhynchus kisutch",580,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161977,"Oncorhynchus kisutch",590,FL,0,0,3
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161977,"Oncorhynchus kisutch",610,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161980,"Oncorhynchus tshawytscha",610,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161980,"Oncorhynchus tshawytscha",770,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161980,"Oncorhynchus tshawytscha",460,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161980,"Oncorhynchus tshawytscha",520,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161980,"Oncorhynchus tshawytscha",530,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161980,"Oncorhynchus tshawytscha",550,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161980,"Oncorhynchus tshawytscha",560,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161980,"Oncorhynchus tshawytscha",600,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161980,"Oncorhynchus tshawytscha",310,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161980,"Oncorhynchus tshawytscha",330,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161980,"Oncorhynchus tshawytscha",420,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161980,"Oncorhynchus tshawytscha",430,FL,0,0,1
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,161980,"Oncorhynchus tshawytscha",440,FL,0,0,2
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,168586,"Trachurus symmetricus",550,FL,1,0,0
200807,JD,2,2414,48.2301,-124.9801,2008-07-05T22:29:00-07,168586,"Trachurus symmetricus",610,FL,0,0,1
200807,JD,11,2423,46.6513,-124.4741,2008-07-09T04:28:00-07,164792,"Merluccius productus",370,SL,0,0,1
200807,JD,11,2423,46.6513,-124.4741,2008-07-09T04:28:00-07,164792,"Merluccius productus",400,SL,0,0,3
200807,JD,11,2423,46.6513,-124.4741,2008-07-09T04:28:00-07,164792,"Merluccius productus",410,SL,0,0,4
200807,JD,11,2423,46.6513,-124.4741,2008-07-09T04:28:00-07,164792,"Merluccius productus",420,SL,0,0,4
200807,JD,11,2423,46.6513,-124.4741,2008-07-09T04:28:00-07,164792,"Merluccius productus",430,SL,0,0,2
200807,JD,11,2423,46.6513,-124.4741,2008-07-09T04:28:00-07,164792,"Merluccius productus",440,SL,0,0,1
200807,JD,11,2423,46.6513,-124.4741,2008-07-09T04:28:00-07,164792,"Merluccius productus",480,SL,0,0,1
200807,JD,13,2425,46.937,-127.2085,2008-07-10T05:12:00-07,166705,Sebastes,40,SL,0,0,41
200807,JD,13,2425,46.937,-127.2085,2008-07-10T05:12:00-07,166705,Sebastes,50,SL,0,0,35
200807,JD,13,2425,46.937,-127.2085,2008-07-10T05:12:00-07,166705,Sebastes,60,SL,0,0,19
200807,JD,13,2425,46.937,-127.2085,2008-07-10T05:12:00-07,166705,Sebastes,70,SL,0,0,5
200807,JD,16,2428,45.9941,-124.265,2008-07-11T21:43:00-07,168586,"Trachurus symmetricus",540,FL,2,0,0
200807,JD,16,2428,45.9941,-124.265,2008-07-11T21:43:00-07,168586,"Trachurus symmetricus",580,FL,2,0,0
200807,JD,17,2429,45.6641,-124.0931,2008-07-12T00:56:00-07,162053,"Allosmerus elongatus",110,SL,0,0,4
200807,JD,17,2429,45.6641,-124.0931,2008-07-12T00:56:00-07,162053,"Allosmerus elongatus",120,SL,0,0,3
200807,JD,17,2429,45.6641,-124.0931,2008-07-12T00:56:00-07,551209,"Clupea pallasii",150,SL,0,0,1
200807,JD,17,2429,45.6641,-124.0931,2008-07-12T00:56:00-07,551209,"Clupea pallasii",160,SL,0,0,12
200807,JD,17,2429,45.6641,-124.0931,2008-07-12T00:56:00-07,551209,"Clupea pallasii",170,SL,0,0,21
200807,JD,17,2429,45.6641,-124.0931,2008-07-12T00:56:00-07,551209,"Clupea pallasii",180,SL,0,0,6
200807,JD,18,2430,45.3341,-124.2391,2008-07-12T04:22:00-07,164792,"Merluccius productus",170,SL,0,0,1
200807,JD,18,2430,45.3341,-124.2391,2008-07-12T04:22:00-07,164792,"Merluccius productus",180,SL,0,0,1
200807,JD,18,2430,45.3341,-124.2391,2008-07-12T04:22:00-07,164792,"Merluccius productus",190,SL,0,0,1
200807,JD,18,2430,45.3341,-124.2391,2008-07-12T04:22:00-07,164792,"Merluccius productus",200,SL,0,0,3
200807,JD,18,2430,45.3341,-124.2391,2008-07-12T04:22:00-07,164792,"Merluccius productus",210,SL,0,0,2
200807,JD,18,2430,45.3341,-124.2391,2008-07-12T04:22:00-07,164792,"Merluccius productus",220,SL,0,0,3
200807,JD,18,2430,45.3341,-124.2391,2008-07-12T04:22:00-07,164792,"Merluccius productus",230,SL,0,0,6
200807,JD,18,2430,45.3341,-124.2391,2008-07-12T04:22:00-07,164792,"Merluccius productus",240,SL,0,0,12
200807,JD,18,2430,45.3341,-124.2391,2008-07-12T04:22:00-07,164792,"Merluccius productus",250,SL,0,0,14
200807,JD,18,2430,45.3341,-124.2391,2008-07-12T04:22:00-07,164792,"Merluccius productus",260,SL,0,0,4
200807,JD,18,2430,45.3341,-124.2391,2008-07-12T04:22:00-07,164792,"Merluccius productus",270,SL,0,0,2
200807,JD,18,2430,45.3341,-124.2391,2008-07-12T04:22:00-07,164792,"Merluccius productus",280,SL,0,0,1
200807,JD,23,2435,44.05,-124.717,2008-07-14T22:10:00-07,172412,"Scomber japonicus",240,FL,1,0,0
200807,JD,23,2435,44.05,-124.717,2008-07-14T22:10:00-07,172412,"Scomber japonicus",290,FL,0,1,0
200807,JD,23,2435,44.05,-124.717,2008-07-14T22:10:00-07,172412,"Scomber japonicus",300,FL,1,2,0
200807,JD,23,2435,44.05,-124.717,2008-07-14T22:10:00-07,172412,"Scomber japonicus",310,FL,3,5,0
200807,JD,23,2435,44.05,-124.717,2008-07-14T22:10:00-07,172412,"Scomber japonicus",320,FL,3,3,0
200807,JD,23,2435,44.05,-124.717,2008-07-14T22:10:00-07,172412,"Scomber japonicus",330,FL,5,1,0
200807,JD,23,2435,44.05,-124.717,2008-07-14T22:10:00-07,172412,"Scomber japonicus",340,FL,0,2,0
200807,JD,23,2435,44.05,-124.717,2008-07-14T22:10:00-07,172412,"Scomber japonicus",350,FL,1,1,0
200807,JD,23,2435,44.05,-124.717,2008-07-14T22:10:00-07,172412,"Scomber japonicus",360,FL,1,1,0
200807,JD,23,2435,44.05,-124.717,2008-07-14T22:10:00-07,172412,"Scomber japonicus",370,FL,0,1,0
200807,JD,24,2436,43.8406,-124.7516,2008-07-15T00:59:00-07,164792,"Merluccius productus",430,SL,1,0,0
200807,JD,24,2436,43.8406,-124.7516,2008-07-15T00:59:00-07,164792,"Merluccius productus",440,SL,1,0,0
200807,JD,24,2436,43.8406,-124.7516,2008-07-15T00:59:00-07,164792,"Merluccius productus",450,SL,1,0,0
200807,JD,24,2436,43.8406,-124.7516,2008-07-15T00:59:00-07,164792,"Merluccius productus",460,SL,1,0,0
200807,JD,24,2436,43.8406,-124.7516,2008-07-15T00:59:00-07,164792,"Merluccius productus",560,SL,1,0,0
200807,JD,24,2436,43.8406,-124.7516,2008-07-15T00:59:00-07,167123,"Anoplopoma fimbria",160,SL,0,0,1
200807,JD,24,2436,43.8406,-124.7516,2008-07-15T00:59:00-07,167123,"Anoplopoma fimbria",170,SL,0,0,8
200807,JD,24,2436,43.8406,-124.7516,2008-07-15T00:59:00-07,167123,"Anoplopoma fimbria",180,SL,0,0,7
200807,JD,24,2436,43.8406,-124.7516,2008-07-15T00:59:00-07,167123,"Anoplopoma fimbria",190,SL,0,0,3
200807,JD,24,2436,43.8406,-124.7516,2008-07-15T00:59:00-07,172412,"Scomber japonicus",240,SL,0,0,1
200807,JD,24,2436,43.8406,-124.7516,2008-07-15T00:59:00-07,172412,"Scomber japonicus",280,SL,1,0,0
200807,JD,24,2436,43.8406,-124.7516,2008-07-15T00:59:00-07,172412,"Scomber japonicus",290,SL,1,0,0
200807,JD,25,2437,43.4608,-124.7493,2008-07-15T04:28:00-07,164792,"Merluccius productus",400,SL,0,0,2
200807,JD,25,2437,43.4608,-124.7493,2008-07-15T04:28:00-07,164792,"Merluccius productus",410,SL,0,0,1
200807,JD,25,2437,43.4608,-124.7493,2008-07-15T04:28:00-07,164792,"Merluccius productus",420,SL,0,0,3
200807,JD,25,2437,43.4608,-124.7493,2008-07-15T04:28:00-07,164792,"Merluccius productus",430,SL,0,0,1
200807,JD,27,2439,44.5416,-124.3216,2008-07-16T03:55:00-07,172716,"Citharichthys sordidus",250,TL,0,0,2
200807,JD,27,2439,44.5416,-124.3216,2008-07-16T03:55:00-07,172716,"Citharichthys sordidus",260,TL,0,0,3
200807,JD,27,2439,44.5416,-124.3216,2008-07-16T03:55:00-07,172716,"Citharichthys sordidus",270,TL,0,0,1
200807,JD,28,2440,44.3568,-125.245,2008-07-18T23:05:00-07,160424,"Prionace glauca",1300,FL,0,1,0
200807,JD,29,2441,44.2951,-125.9388,2008-07-19T04:30:00-07,170289,"Brama japonica",390,FL,0,0,1
200807,JD,29,2441,44.2951,-125.9388,2008-07-19T04:30:00-07,172419,"Thunnus alalunga",740,FL,0,0,1
200807,JD,29,2441,44.2951,-125.9388,2008-07-19T04:30:00-07,172419,"Thunnus alalunga",780,FL,0,0,1
200807,JD,30,2442,43.6945,-126.9043,2008-07-19T23:28:00-07,82538,"Dosidicus gigas",510,ML,0,1,0
200807,JD,30,2442,43.6945,-126.9043,2008-07-19T23:28:00-07,82538,"Dosidicus gigas",540,ML,1,1,0
200807,JD,30,2442,43.6945,-126.9043,2008-07-19T23:28:00-07,82538,"Dosidicus gigas",550,ML,0,1,0
200807,JD,30,2442,43.6945,-126.9043,2008-07-19T23:28:00-07,159910,"Lamna ditropis",1430,FL,0,1,0
200807,JD,30,2442,43.6945,-126.9043,2008-07-19T23:28:00-07,160424,"Prionace glauca",700,FL,0,1,0
200807,JD,30,2442,43.6945,-126.9043,2008-07-19T23:28:00-07,170289,"Brama japonica",490,FL,0,0,1
200807,JD,31,2443,43.669,-126.3038,2008-07-20T04:27:00-07,172580,"Tetragonurus cuvieri",340,FL,0,0,1
200807,JD,32,2444,43.0628,-124.6516,2008-07-20T22:00:00-07,168586,"Trachurus symmetricus",580,FL,1,0,0
200807,JD,32,2444,43.0628,-124.6516,2008-07-20T22:00:00-07,172412,"Scomber japonicus",250,FL,0,1,0
200807,JD,32,2444,43.0628,-124.6516,2008-07-20T22:00:00-07,172412,"Scomber japonicus",270,FL,0,1,1
200807,JD,32,2444,43.0628,-124.6516,2008-07-20T22:00:00-07,172412,"Scomber japonicus",300,FL,1,0,0
200807,JD,32,2444,43.0628,-124.6516,2008-07-20T22:00:00-07,172412,"Scomber japonicus",320,FL,0,1,0
200807,JD,32,2444,43.0628,-124.6516,2008-07-20T22:00:00-07,172412,"Scomber japonicus",330,FL,0,1,0
200807,JD,32,2444,43.0628,-124.6516,2008-07-20T22:00:00-07,172412,"Scomber japonicus",340,FL,1,0,0
200807,JD,33,2445,42.929,-124.712,2008-07-21T01:48:00-07,172412,"Scomber japonicus",300,FL,1,0,0
200807,JD,34,2446,42.6728,-124.7426,2008-07-21T04:30:00-07,161977,"Oncorhynchus kisutch",270,FL,0,0,1
200807,JD,34,2446,42.6728,-124.7426,2008-07-21T04:30:00-07,161977,"Oncorhynchus kisutch",310,FL,0,0,1
200807,JD,34,2446,42.6728,-124.7426,2008-07-21T04:30:00-07,161977,"Oncorhynchus kisutch",630,FL,0,0,1
200807,JD,34,2446,42.6728,-124.7426,2008-07-21T04:30:00-07,161977,"Oncorhynchus kisutch",650,FL,0,0,1
200807,JD,34,2446,42.6728,-124.7426,2008-07-21T04:30:00-07,161980,"Oncorhynchus tshawytscha",660,FL,0,0,1
200807,JD,34,2446,42.6728,-124.7426,2008-07-21T04:30:00-07,168586,"Trachurus symmetricus",560,FL,1,0,0
200807,JD,35,2447,43.0018,-126.5113,2008-07-21T22:40:00-07,170289,"Brama japonica",370,FL,0,0,1
200807,JD,35,2447,43.0018,-126.5113,2008-07-21T22:40:00-07,172419,"Thunnus alalunga",775,FL,0,0,1
200807,JD,35,2447,43.0018,-126.5113,2008-07-21T22:40:00-07,172419,"Thunnus alalunga",780,FL,0,0,1
200807,JD,35,2447,43.0018,-126.5113,2008-07-21T22:40:00-07,172510,"Icichthys lockingtoni",370,FL,0,0,1
200807,JD,35,2447,43.0018,-126.5113,2008-07-21T22:40:00-07,172580,"Tetragonurus cuvieri",330,FL,0,0,1
200807,JD,35,2447,43.0018,-126.5113,2008-07-21T22:40:00-07,172580,"Tetragonurus cuvieri",350,FL,0,0,1
200807,JD,35,2447,43.0018,-126.5113,2008-07-21T22:40:00-07,173414,"Mola mola",910,TL,0,0,1
200807,JD,37,2449,42.3531,-126.2026,2008-07-22T22:40:00-07,160424,"Prionace glauca",1330,FL,0,1,0
200807,JD,37,2449,42.3531,-126.2026,2008-07-22T22:40:00-07,161977,"Oncorhynchus kisutch",740,FL,0,1,0
200807,JD,37,2449,42.3531,-126.2026,2008-07-22T22:40:00-07,168586,"Trachurus symmetricus",520,FL,2,4,0
200807,JD,37,2449,42.3531,-126.2026,2008-07-22T22:40:00-07,168586,"Trachurus symmetricus",530,FL,3,1,0
200807,JD,37,2449,42.3531,-126.2026,2008-07-22T22:40:00-07,168586,"Trachurus symmetricus",540,FL,0,3,0
200807,JD,37,2449,42.3531,-126.2026,2008-07-22T22:40:00-07,168586,"Trachurus symmetricus",550,FL,2,3,0
200807,JD,37,2449,42.3531,-126.2026,2008-07-22T22:40:00-07,168586,"Trachurus symmetricus",560,FL,2,1,0
200807,JD,37,2449,42.3531,-126.2026,2008-07-22T22:40:00-07,168586,"Trachurus symmetricus",570,FL,1,0,0
200807,JD,37,2449,42.3531,-126.2026,2008-07-22T22:40:00-07,172580,"Tetragonurus cuvieri",330,FL,0,0,1
200807,JD,38,2450,42.3481,-125.4413,2008-07-23T03:50:00-07,159910,"Lamna ditropis",158,FL,1,0,0
200807,JD,38,2450,42.3481,-125.4413,2008-07-23T03:50:00-07,160424,"Prionace glauca",1010,FL,0,1,0
200807,JD,38,2450,42.3481,-125.4413,2008-07-23T03:50:00-07,160424,"Prionace glauca",1510,FL,0,1,0
200807,JD,38,2450,42.3481,-125.4413,2008-07-23T03:50:00-07,170289,"Brama japonica",370,FL,0,0,1
200807,JD,38,2450,42.3481,-125.4413,2008-07-23T03:50:00-07,170289,"Brama japonica",390,FL,0,0,1
200807,JD,38,2450,42.3481,-125.4413,2008-07-23T03:50:00-07,170289,"Brama japonica",410,FL,0,0,1
200807,JD,39,2451,42.2726,-124.5573,2008-07-24T23:00:00-07,161980,"Oncorhynchus tshawytscha",690,FL,0,0,1
200807,JD,39,2451,42.2726,-124.5573,2008-07-24T23:00:00-07,172412,"Scomber japonicus",240,FL,1,0,0
200807,JD,40,2452,42.0483,-124.5871,2008-07-25T01:30:00-07,172412,"Scomber japonicus",320,FL,1,0,0
200807,JD,41,2453,41.76,-124.5588,2008-07-25T04:30:00-07,172412,"Scomber japonicus",260,FL,0,1,0
200807,JD,42,2454,41.687,-126.8688,2008-07-25T21:50:00-07,168586,"Trachurus symmetricus",390,FL,0,1,0
200807,JD,42,2454,41.687,-126.8688,2008-07-25T21:50:00-07,168586,"Trachurus symmetricus",430,FL,1,0,0
200807,JD,42,2454,41.687,-126.8688,2008-07-25T21:50:00-07,172412,"Scomber japonicus",330,FL,2,1,0
200807,JD,42,2454,41.687,-126.8688,2008-07-25T21:50:00-07,172412,"Scomber japonicus",340,FL,1,0,0
200807,JD,43,2455,41.6725,-127.4791,2008-07-26T04:28:00-07,168586,"Trachurus symmetricus",400,FL,2,0,0
200807,JD,43,2455,41.6725,-127.4791,2008-07-26T04:28:00-07,168586,"Trachurus symmetricus",410,FL,1,2,0
200807,JD,43,2455,41.6725,-127.4791,2008-07-26T04:28:00-07,168586,"Trachurus symmetricus",420,FL,1,4,0
200807,JD,43,2455,41.6725,-127.4791,2008-07-26T04:28:00-07,168586,"Trachurus symmetricus",430,FL,6,3,0
200807,JD,43,2455,41.6725,-127.4791,2008-07-26T04:28:00-07,168586,"Trachurus symmetricus",440,FL,0,1,0
200807,JD,43,2455,41.6725,-127.4791,2008-07-26T04:28:00-07,168586,"Trachurus symmetricus",450,FL,2,0,0
200807,JD,43,2455,41.6725,-127.4791,2008-07-26T04:28:00-07,168586,"Trachurus symmetricus",470,FL,0,1,0
200807,JD,43,2455,41.6725,-127.4791,2008-07-26T04:28:00-07,172412,"Scomber japonicus",350,FL,1,0,0
200807,JD,44,2456,40.9963,-126.8358,2008-07-26T23:00:00-07,172580,"Tetragonurus cuvieri",330,FL,0,0,2
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,160424,"Prionace glauca",1250,FL,1,0,0
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,168586,"Trachurus symmetricus",400,FL,1,0,0
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,168586,"Trachurus symmetricus",410,FL,2,1,0
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,168586,"Trachurus symmetricus",420,FL,2,3,0
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,168586,"Trachurus symmetricus",430,FL,0,4,0
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,168586,"Trachurus symmetricus",440,FL,2,0,0
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,168586,"Trachurus symmetricus",520,FL,0,1,0
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,168586,"Trachurus symmetricus",550,FL,0,1,0
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,170289,"Brama japonica",390,FL,0,1,1
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,170289,"Brama japonica",400,FL,0,0,1
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,170289,"Brama japonica",410,FL,0,0,1
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,170289,"Brama japonica",420,FL,0,0,3
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,170289,"Brama japonica",470,FL,0,0,1
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,172580,"Tetragonurus cuvieri",310,FL,0,0,3
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,172580,"Tetragonurus cuvieri",320,FL,0,0,2
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,172580,"Tetragonurus cuvieri",330,FL,0,0,3
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,172580,"Tetragonurus cuvieri",340,FL,0,0,2
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,172580,"Tetragonurus cuvieri",350,FL,0,0,4
200807,JD,45,2457,41.0166,-126.067,2008-07-27T04:00:00-07,172580,"Tetragonurus cuvieri",360,FL,0,0,2
200807,JD,46,2458,40.7676,-124.5055,2008-07-27T22:25:00-07,161977,"Oncorhynchus kisutch",300,FL,0,0,1
200807,JD,46,2458,40.7676,-124.5055,2008-07-27T22:25:00-07,161980,"Oncorhynchus tshawytscha",310,FL,0,0,1
200807,JD,46,2458,40.7676,-124.5055,2008-07-27T22:25:00-07,161980,"Oncorhynchus tshawytscha",320,FL,0,0,1
200807,JD,46,2458,40.7676,-124.5055,2008-07-27T22:25:00-07,161980,"Oncorhynchus tshawytscha",670,FL,0,0,1
200807,JD,46,2458,40.7676,-124.5055,2008-07-27T22:25:00-07,168586,"Trachurus symmetricus",510,FL,1,0,0
200807,JD,46,2458,40.7676,-124.5055,2008-07-27T22:25:00-07,168586,"Trachurus symmetricus",520,FL,1,3,0
200807,JD,46,2458,40.7676,-124.5055,2008-07-27T22:25:00-07,168586,"Trachurus symmetricus",530,FL,2,5,0
200807,JD,46,2458,40.7676,-124.5055,2008-07-27T22:25:00-07,168586,"Trachurus symmetricus",540,FL,8,2,0
200807,JD,46,2458,40.7676,-124.5055,2008-07-27T22:25:00-07,168586,"Trachurus symmetricus",550,FL,3,3,0
200807,JD,46,2458,40.7676,-124.5055,2008-07-27T22:25:00-07,168586,"Trachurus symmetricus",560,FL,2,0,0
200807,JD,46,2458,40.7676,-124.5055,2008-07-27T22:25:00-07,168586,"Trachurus symmetricus",570,FL,1,0,0
